# Method: ER
# Rank ItemID Score
522 123 0.331674
523 1411 0.330591
524 3418 0.320618
525 1419 0.316141
526 3350 0.314313
527 2310 0.312256
528 2671 0.310466
529 2494 0.307139
530 1552 0.306744
531 2951 0.303888
532 235 0.298826
533 232 0.298113
534 3951 0.294953
535 1245 0.294402
536 586 0.293682
537 3668 0.293368
538 3271 0.292242
539 1635 0.289233
540 3328 0.281935
541 3360 0.281908
542 3044 0.280937
543 1177 0.280373
544 2848 0.280332
545 3868 0.279721
546 3527 0.277227
547 3512 0.276530
548 2617 0.274646
549 3475 0.274274
550 3507 0.272286
551 2393 0.272009
552 3037 0.267980
553 344 0.267689
554 3508 0.267512
555 3102 0.264126
556 3341 0.262457
557 2819 0.262148
558 3334 0.258286
559 3785 0.256621
560 3253 0.253877
561 2872 0.253391
562 2468 0.251978
563 1408 0.250754
564 1944 0.249415
565 316 0.247965
566 2580 0.246791
567 1957 0.244054
568 907 0.236044
569 3844 0.234657
570 1594 0.234078
571 2839 0.233200
572 36 0.232946
573 1545 0.231618
574 3504 0.231185
575 2301 0.230275
576 1285 0.229659
577 3737 0.227377
578 2686 0.227029
579 947 0.226303
580 2607 0.225295
581 3135 0.224817
582 1564 0.224694
583 2068 0.223690
584 1340 0.220837
585 2427 0.219702
586 3681 0.218772
587 1271 0.217210
588 1192 0.211428
589 978 0.210172
590 628 0.208432
591 1161 0.207607
592 3224 0.205330
593 2660 0.203704
594 3256 0.203336
595 943 0.202414
596 2273 0.198548
597 838 0.195305
598 632 0.195213
599 1257 0.194128
600 515 0.193458
601 1264 0.192316
602 3548 0.192255
603 1185 0.190882
604 73 0.189122
605 1673 0.188522
606 2488 0.187473
607 529 0.187190
608 3555 0.186939
609 3798 0.186938
610 1788 0.186598
611 2336 0.186360
612 2917 0.185903
613 3281 0.184590
614 1959 0.184497
615 25 0.183483
616 1639 0.181687
617 1354 0.181378
618 2970 0.181282
619 2662 0.180568
620 2302 0.179096
621 2018 0.178729
622 1663 0.178713
623 714 0.178637
624 2291 0.178116
625 2323 0.176023
626 440 0.175200
627 2355 0.175107
628 2871 0.175041
629 2664 0.174192
630 1653 0.173052
631 333 0.171890
632 1963 0.170893
633 902 0.170232
634 3499 0.169614
635 2080 0.169462
636 3182 0.168137
637 2932 0.167215
638 1942 0.164101
639 3788 0.162519
640 3451 0.162184
641 3606 0.160875
642 3728 0.157494
643 509 0.157432
644 1693 0.156714
645 2139 0.156058
646 261 0.155371
647 2670 0.155156
648 2924 0.154628
649 3498 0.154552
650 2359 0.154048
651 1227 0.153822
652 2333 0.153355
653 3159 0.153350
654 2947 0.152896
655 3783 0.150857
656 1050 0.149913
657 594 0.148899
658 1680 0.148209
659 247 0.145268
660 824 0.144487
661 3067 0.143761
662 2194 0.142093
663 2353 0.141116
664 1297 0.140480
665 3852 0.140166
666 3002 0.139682
667 3836 0.139357
668 2682 0.139259
669 1931 0.136762
670 2916 0.135937
671 3096 0.134013
672 3097 0.132331
673 3677 0.131842
674 161 0.131062
675 1479 0.130522
676 2403 0.128833
677 2585 0.128157
678 2455 0.127870
679 2640 0.126357
680 831 0.126207
681 583 0.126166
682 2335 0.125335
683 1124 0.124727
684 3317 0.124214
685 1385 0.123770
686 3706 0.121814
687 1676 0.121460
688 3246 0.120706
689 249 0.120560
690 1866 0.119662
691 3535 0.119662
692 3098 0.118839
693 53 0.118339
694 2594 0.118281
695 2847 0.116691
696 337 0.116265
697 3739 0.114903
698 1069 0.113931
699 2732 0.113713
700 349 0.113665
701 2402 0.113101
702 3929 0.112082
703 1401 0.111108
704 128 0.110881
705 1873 0.110446
706 2861 0.110281
707 2843 0.110265
708 3039 0.109628
709 746 0.109053
710 475 0.108618
711 1376 0.108615
712 1879 0.108584
713 2001 0.108488
714 973 0.107999
715 3741 0.107904
716 918 0.107343
717 41 0.106741
718 1446 0.105337
719 3245 0.105078
720 3415 0.104295
721 1936 0.103630
722 1396 0.101642
723 3092 0.101471
724 1356 0.100667
725 937 0.098897
726 3260 0.098632
727 3851 0.096785
728 2171 0.095659
729 1365 0.095293
730 2707 0.095132
731 1049 0.095019
732 592 0.094673
733 1357 0.092086
734 2948 0.091998
735 1092 0.091990
736 216 0.091599
737 949 0.091422
738 2919 0.090732
739 3476 0.090496
740 1180 0.090322
741 1734 0.089557
742 931 0.089071
743 3146 0.087593
744 3910 0.086122
745 615 0.084893
746 1938 0.084683
747 1845 0.084514
748 1649 0.084011
749 3152 0.083797
750 3654 0.083164
751 3362 0.082178
752 1268 0.082133
753 3735 0.081936
754 3019 0.081410
755 3536 0.081250
756 1333 0.081063
757 3168 0.080754
758 1940 0.080237
759 681 0.078934
760 69 0.078751
761 2610 0.078260
762 1759 0.077499
763 1809 0.077013
764 329 0.076937
765 3105 0.076052
766 2687 0.075936
767 1844 0.075013
768 2202 0.074795
769 1914 0.074668
770 151 0.073568
771 3808 0.073039
772 500 0.073034
773 1946 0.072678
774 1941 0.072318
775 3100 0.071685
776 2238 0.071282
777 3079 0.071256
778 3005 0.071220
779 3622 0.070876
780 3549 0.070386
781 3526 0.070309
782 3479 0.069982
783 1571 0.069350
784 1563 0.068669
785 3093 0.068577
786 1279 0.067438
787 1925 0.067405
788 317 0.066950
789 1127 0.066507
790 2611 0.066308
791 2236 0.066054
792 1805 0.065897
793 2972 0.065722
794 1162 0.065378
795 2137 0.065260
796 3870 0.064663
797 2212 0.064573
798 2447 0.064501
799 1597 0.064333
800 149 0.064187
801 1955 0.064074
802 1277 0.063801
803 2921 0.063727
804 3872 0.063629
805 1533 0.063022
806 2058 0.062397
807 3624 0.062006
808 121 0.061711
809 175 0.061523
810 736 0.059989
811 1889 0.059891
812 2750 0.059863
813 3104 0.059326
814 3543 0.058898
815 449 0.058812
816 900 0.058791
817 3702 0.058435
818 2562 0.058125
819 339 0.058032
820 1378 0.057971
821 1758 0.057838
822 3655 0.057694
823 298 0.057543
824 2176 0.056595
825 3342 0.056317
826 3069 0.056275
827 3752 0.056159
828 125 0.056060
829 3822 0.055852
830 70 0.055834
831 534 0.055581
832 3532 0.055248
833 2969 0.055014
834 2511 0.054920
835 946 0.054640
836 1350 0.054586
837 948 0.054397
838 290 0.053655
839 101 0.053604
840 1748 0.053542
841 2657 0.053541
842 49 0.053397
843 1085 0.053060
844 3386 0.053059
845 3635 0.052855
846 321 0.052797
847 3366 0.052680
848 2078 0.052646
849 300 0.052195
850 3736 0.052092
851 1500 0.052009
852 1179 0.051939
853 3952 0.051645
854 373 0.051266
855 471 0.051113
856 3192 0.051059
857 596 0.050825
858 2138 0.050684
859 1393 0.050428
860 3129 0.050393
861 2891 0.050059
862 1913 0.049107
863 1929 0.048918
864 262 0.048723
865 345 0.048679
866 1150 0.047587
867 2618 0.047311
868 934 0.047051
869 2693 0.047012
870 3071 0.046634
871 199 0.046210
872 1103 0.046052
873 2087 0.045519
874 2406 0.045337
875 535 0.045224
876 1643 0.045223
877 3174 0.045033
878 1344 0.044896
879 3108 0.044861
880 1884 0.044690
881 705 0.044459
882 1094 0.044408
883 3364 0.044273
884 2295 0.044130
885 2174 0.043954
886 751 0.043934
887 334 0.043770
888 233 0.043662
889 2069 0.043418
890 802 0.043232
891 2130 0.043171
892 145 0.043046
893 1125 0.042620
894 483 0.042470
895 441 0.042433
896 3623 0.042274
897 1420 0.042259
898 2641 0.042023
899 3410 0.041743
900 1295 0.041639
901 2073 0.041599
902 3060 0.041465
903 2971 0.041359
904 1572 0.041259
905 2321 0.041254
906 562 0.041110
907 3028 0.041047
908 1306 0.040843
909 2470 0.040702
910 771 0.040680
911 2949 0.040546
912 3871 0.040533
913 324 0.040504
914 3330 0.039848
915 2605 0.039798
916 3441 0.039487
917 538 0.039401
918 866 0.039122
919 3068 0.038716
920 2029 0.038265
921 3637 0.038242
922 1171 0.038192
923 3289 0.037863
924 319 0.037826
925 864 0.037768
926 3920 0.037717
927 2193 0.037536
928 97 0.037489
929 3723 0.037157
930 176 0.036842
931 314 0.036826
932 3255 0.036684
933 1967 0.036564
934 3632 0.036365
935 549 0.036224
936 3484 0.036070
937 1694 0.035844
938 2204 0.035779
939 3405 0.035727
940 3448 0.035684
941 253 0.035633
942 2108 0.035516
943 1076 0.035287
944 663 0.035040
945 3521 0.034955
946 3617 0.034954
947 2852 0.034874
948 2824 0.034631
949 26 0.034397
950 2999 0.034302
951 2312 0.034103
952 1951 0.034085
953 1061 0.033947
954 3613 0.033718
955 2721 0.033488
956 474 0.033150
957 2443 0.033012
958 2708 0.032956
959 2114 0.032884
960 921 0.032709
961 482 0.032692
962 1407 0.032603
963 1909 0.032487
964 1937 0.032471
965 3547 0.032400
966 2384 0.032361
967 190 0.032331
968 96 0.032286
969 3680 0.032249
970 1994 0.032163
971 263 0.032153
972 2579 0.032001
973 3551 0.031844
974 1286 0.031581
975 1948 0.031253
976 2725 0.031249
977 3678 0.031212
978 1078 0.031044
979 531 0.031026
980 3189 0.031008
981 2297 0.030908
982 2243 0.030865
983 897 0.030790
984 2391 0.030766
985 40 0.030634
986 567 0.030569
987 929 0.030479
988 1343 0.030264
989 3082 0.029742
990 82 0.029727
991 2096 0.029630
992 266 0.029292
993 862 0.029266
994 1169 0.029168
995 3275 0.029127
996 1032 0.028959
997 1885 0.028828
998 412 0.028768
999 1117 0.028765
1000 348 0.028758
1001 2931 0.028745
1002 1305 0.028742
1003 170 0.028607
1004 1321 0.028541
1005 2239 0.028539
1006 1310 0.028446
1007 1034 0.028319
1008 3066 0.028299
1009 3200 0.028266
1010 1546 0.028050
1011 3831 0.028006
1012 1029 0.027972
1013 944 0.027970
1014 3357 0.027700
1015 2729 0.027667
1016 3653 0.027496
1017 2424 0.027466
1018 1184 0.026970
1019 3310 0.026947
1020 2413 0.026923
1021 3873 0.026902
1022 1412 0.026778
1023 2946 0.026706
1024 3329 0.026680
1025 3070 0.026585
1026 30 0.026527
1027 3241 0.026473
1028 1964 0.026398
1029 2991 0.026398
1030 659 0.026179
1031 2046 0.026045
1032 3893 0.025740
1033 3296 0.025672
1034 892 0.025647
1035 2442 0.025512
1036 2968 0.025505
1037 1743 0.025462
1038 2285 0.025460
1039 627 0.025337
1040 2696 0.025299
1041 2757 0.025185
1042 2993 0.025108
1043 425 0.025063
1044 861 0.025038
1045 1966 0.024890
1046 2930 0.024792
1047 2967 0.024479
1048 94 0.024393
1049 2366 0.024341
1050 3513 0.024210
1051 1485 0.024182
1052 2912 0.024156
1053 1067 0.024151
1054 1450 0.024038
1055 1860 0.024014
1056 2065 0.024003
1057 2857 0.023857
1058 1012 0.023840
1059 2134 0.023827
1060 357 0.023754
1061 1835 0.023698
1062 2673 0.023493
1063 3598 0.023492
1064 299 0.023460
1065 3461 0.023459
1066 1620 0.023287
1067 2499 0.023121
1068 1544 0.023030
1069 523 0.022984
1070 2690 0.022977
1071 2915 0.022968
1072 3406 0.022645
1073 2764 0.022547
1074 1002 0.022404
1075 322 0.022273
1076 3447 0.022240
1077 3733 0.022196
1078 2933 0.022146
1079 846 0.022093
1080 1151 0.022026
1081 2985 0.021972
1082 1657 0.021922
1083 1730 0.021500
1084 3859 0.021383
1085 1777 0.021328
1086 3181 0.021297
1087 3076 0.021235
1088 982 0.021080
1089 1466 0.021063
1090 3494 0.020907
1091 2593 0.020869
1092 2988 0.020636
1093 728 0.020576
1094 893 0.020557
1095 3358 0.020469
1096 1347 0.020423
1097 194 0.020421
1098 3078 0.020405
1099 1082 0.020353
1100 3384 0.020311
1101 2376 0.020306
1102 272 0.020209
1103 1587 0.020183
1104 2085 0.020169
1105 1892 0.019956
1106 3094 0.019905
1107 368 0.019893
1108 3409 0.019875
1109 10 0.019792
1110 1747 0.019784
1111 2654 0.019678
1112 3740 0.019482
1113 3111 0.019471
1114 2401 0.019417
1115 2086 0.019404
1116 610 0.019377
1117 2436 0.019354
1118 2922 0.019345
1119 3230 0.019337
1120 3559 0.019029
1121 3713 0.018992
1122 811 0.018978
1123 302 0.018933
1124 2976 0.018778
1125 2075 0.018720
1126 3266 0.018699
1127 3018 0.018641
1128 2572 0.018546
1129 136 0.018538
1130 454 0.018532
1131 2117 0.018326
1132 390 0.018151
1133 1415 0.018086
1134 3466 0.018057
1135 2175 0.017930
1136 3936 0.017852
1137 45 0.017640
1138 598 0.017590
1139 959 0.017578
1140 3155 0.017379
1141 2284 0.017370
1142 80 0.017333
1143 568 0.017268
1144 1372 0.017225
1145 2512 0.017190
1146 2371 0.017146
1147 3300 0.016949
1148 52 0.016938
1149 621 0.016845
1150 2943 0.016811
1151 3420 0.016681
1152 3339 0.016649
1153 1186 0.016628
1154 1664 0.016570
1155 1019 0.016543
1156 2161 0.016337
1157 350 0.016263
1158 2099 0.016254
1159 2938 0.016249
1160 3827 0.016231
1161 3809 0.016123
1162 3232 0.016086
1163 3156 0.016037
1164 2889 0.016031
1165 1476 0.015835
1166 2730 0.015798
1167 1144 0.015790
1168 3585 0.015765
1169 3244 0.015730
1170 2006 0.015697
1171 3284 0.015696
1172 665 0.015598
1173 3203 0.015584
1174 2390 0.015581
1175 2904 0.015515
1176 3397 0.015502
1177 986 0.015445
1178 3539 0.015396
1179 2776 0.015324
1180 2669 0.015261
1181 3604 0.015111
1182 2012 0.015027
1183 2278 0.014954
1184 2621 0.014859
1185 2407 0.014851
1186 648 0.014824
1187 3034 0.014791
1188 1516 0.014790
1189 3670 0.014725
1190 3247 0.014698
1191 3368 0.014622
1192 2275 0.014619
1193 1123 0.014544
1194 2570 0.014481
1195 77 0.014479
1196 1152 0.014452
1197 389 0.014435
1198 3645 0.014402
1199 2023 0.014391
1200 2037 0.014362
1201 388 0.014279
1202 1901 0.014270
1203 2840 0.014036
1204 2187 0.013992
1205 3905 0.013920
1206 171 0.013889
1207 2712 0.013817
1208 1484 0.013770
1209 3546 0.013681
1210 2144 0.013677
1211 417 0.013579
1212 1893 0.013576
1213 1910 0.013523
1214 2941 0.013469
1215 3121 0.013451
1216 2826 0.013412
1217 613 0.013410
1218 3720 0.013310
1219 2210 0.013280
1220 2211 0.013268
1221 21 0.013227
1222 3747 0.013105
1223 1021 0.013094
1224 3658 0.013068
1225 2237 0.013043
1226 3599 0.013026
1227 708 0.013021
1228 141 0.013001
1229 2112 0.012904
1230 106 0.012899
1231 2227 0.012871
1232 3382 0.012870
1233 803 0.012851
1234 1683 0.012818
1235 2205 0.012744
1236 1392 0.012616
1237 935 0.012533
1238 3932 0.012391
1239 1509 0.012386
1240 3150 0.012350
1241 2550 0.012331
1242 3233 0.012303
1243 83 0.012257
1244 3371 0.012254
1245 3301 0.012244
1246 917 0.012193
1247 1345 0.012180
1248 3259 0.012174
1249 2929 0.012166
1250 722 0.012155
1251 2866 0.012147
1252 3267 0.012127
1253 1068 0.012119
1254 1695 0.012053
1255 3161 0.012042
1256 832 0.012027
1257 3171 0.012024
1258 3188 0.012017
1259 3480 0.012015
1260 3516 0.011991
1261 1799 0.011968
1262 941 0.011967
1263 2106 0.011961
1264 3487 0.011888
1265 3133 0.011867
1266 2963 0.011836
1267 2495 0.011821
1268 225 0.011807
1269 3639 0.011805
1270 2347 0.011730
1271 1725 0.011677
1272 1081 0.011671
1273 1672 0.011666
1274 1216 0.011659
1275 1290 0.011653
1276 3008 0.011614
1277 431 0.011589
1278 1232 0.011543
1279 2596 0.011516
1280 645 0.011511
1281 2444 0.011507
1282 3204 0.011501
1283 492 0.011420
1284 3784 0.011349
1285 2178 0.011332
1286 3682 0.011240
1287 2181 0.011208
1288 3010 0.011148
1289 976 0.011147
1290 3132 0.011143
1291 938 0.011062
1292 3570 0.011050
1293 3556 0.011016
1294 2305 0.010946
1295 2841 0.010923
1296 1633 0.010894
1297 147 0.010852
1298 1586 0.010841
1299 2118 0.010835
1300 1154 0.010735
1301 3724 0.010715
1302 1194 0.010693
1303 3763 0.010670
1304 206 0.010648
1305 2156 0.010648
1306 3700 0.010619
1307 2129 0.010612
1308 1026 0.010609
1309 850 0.010569
1310 1792 0.010519
1311 1569 0.010513
1312 2002 0.010484
1313 2727 0.010484
1314 1543 0.010482
1315 3172 0.010443
1316 3219 0.010434
1317 2189 0.010352
1318 2061 0.010336
1319 1729 0.010263
1320 755 0.010263
1321 1027 0.010211
1322 1883 0.010143
1323 2998 0.010131
1324 3538 0.010088
1325 7 0.010075
1326 280 0.010044
1327 342 0.010036
1328 1615 0.009993
1329 3816 0.009966
1330 3950 0.009941
1331 1684 0.009932
1332 353 0.009860
1333 1375 0.009786
1334 956 0.009709
1335 2387 0.009695
1336 3011 0.009688
1337 3633 0.009597
1338 2681 0.009550
1339 2880 0.009539
1340 3186 0.009511
1341 3625 0.009492
1342 279 0.009490
1343 2079 0.009483
1344 1688 0.009452
1345 760 0.009445
1346 2245 0.009411
1347 2506 0.009391
1348 3140 0.009380
1349 2830 0.009372
1350 2434 0.009357
1351 715 0.009304
1352 647 0.009291
1353 1644 0.009267
1354 2276 0.009248
1355 970 0.009200
1356 3726 0.009194
1357 585 0.009173
1358 633 0.009170
1359 3803 0.009155
1360 1570 0.009119
1361 3612 0.009117
1362 3676 0.009085
1363 960 0.009080
1364 2394 0.009057
1365 3823 0.009057
1366 309 0.009019
1367 991 0.009004
1368 962 0.008919
1369 2131 0.008872
1370 154 0.008868
1371 2989 0.008863
1372 22 0.008794
1373 3727 0.008762
1374 974 0.008750
1375 2801 0.008744
1376 1687 0.008733
1377 2803 0.008726
1378 3888 0.008722
1379 1851 0.008707
1380 1187 0.008695
1381 2697 0.008692
1382 1149 0.008659
1383 3855 0.008631
1384 1205 0.008615
1385 493 0.008578
1386 3327 0.008565
1387 3522 0.008560
1388 1916 0.008535
1389 2083 0.008533
1390 3295 0.008521
